id;city_code;name;state_id
463;25053;ARBELÁEZ;11
464;25086;BELTRÁN;11
465;25095;BITUIMA;11
466;25099;BOJACÁ;11
467;25120;CABRERA;11
468;25123;CACHIPAY;11
469;25126;CAJICÁ;11
470;25148;CAPARRAPÍ;11
471;25151;CÁQUEZA;11
472;25154;CARMEN DE CARUPA;11
473;25168;CHAGUANÍ;11
474;25175;CHÍA;11
475;25178;CHIPAQUE;11
476;25181;CHOACHÍ;11
477;25183;CHOCONTÁ;11
478;25200;COGUA;11
479;25214;COTA;11
480;25224;CUCUNUBÁ;11
481;25245;EL COLEGIO;11
482;25258;EL PEÑÓN;11
483;25260;EL ROSAL;11
484;25269;FACATATIVÁ;11
485;25279;FÓMEQUE;11
486;25281;FOSCA;11
487;25286;FUNZA;11
488;25288;FÚQUENE;11
489;25290;FUSAGASUGÁ;11
490;25293;GACHALÁ;11
491;25295;GACHANCIPÁ;11
492;25297;GACHETÁ;11
493;25299;GAMA;11
494;25307;GIRARDOT;11
495;25312;GRANADA;11
496;25317;GUACHETÁ;11
497;25320;GUADUAS;11
498;25322;GUASCA;11
499;25324;GUATAQUÍ;11
500;25326;GUATAVITA;11
501;25328;GUAYABAL DE SÍQUIMA;11
502;25335;GUAYABETAL;11
503;25339;GUTIÉRREZ;11
504;25368;JERUSALÉN;11
505;25372;JUNÍN;11
506;25377;LA CALERA;11
507;25386;LA MESA;11
508;25394;LA PALMA;11
509;25398;LA PEÑA;11
510;25402;LA VEGA;11
511;25407;LENGUAZAQUE;11
512;25426;MACHETÁ;11
513;25430;MADRID;11
514;25436;MANTA;11
515;25438;MEDINA;11
516;25473;MOSQUERA;11
517;25483;NARIÑO;11
518;25486;NEMOCÓN;11
519;25488;NILO;11
520;25489;NIMAIMA;11
521;25491;NOCAIMA;11
522;25506;VENECIA;11
523;25513;PACHO;11
524;25518;PAIME;11
525;25524;PANDI;11
526;25530;PARATEBUENO;11
527;25535;PASCA;11
528;25572;PUERTO SALGAR;11
529;25580;PULÍ;11
530;25592;QUEBRADANEGRA;11
531;25594;QUETAME;11
532;25596;QUIPILE;11
533;25599;APULO;11
534;25612;RICAURTE;11
535;25645;SAN ANTONIO DEL TEQUENDAMA;11
536;25649;SAN BERNARDO;11
537;25653;SAN CAYETANO;11
538;25658;SAN FRANCISCO;11
539;25662;SAN JUAN DE RIOSECO;11
540;25718;SASAIMA;11
541;25736;SESQUILÉ;11
542;25740;SIBATÉ;11
543;25743;SILVANIA;11
544;25745;SIMIJACA;11
545;25754;SOACHA;11
546;25758;SOPÓ;11
547;25769;SUBACHOQUE;11
548;25772;SUESCA;11
549;25777;SUPATÁ;11
550;25779;SUSA;11
551;25781;SUTATAUSA;11
552;25785;TABIO;11
553;25793;TAUSA;11
554;25797;TENA;11
555;25799;TENJO;11
556;25805;TIBACUY;11
557;25807;TIBIRITA;11
558;25815;TOCAIMA;11
559;25817;TOCANCIPÁ;11
560;25823;TOPAIPÍ;11
561;25839;UBALÁ;11
562;25841;UBAQUE;11
563;25843;VILLA DE SAN DIEGO DE UBATÉ;11
564;25845;UNE;11
565;25851;ÚTICA;11
566;25862;VERGARA;11
567;25867;VIANÍ;11
568;25871;VILLAGÓMEZ;11
569;25873;VILLAPINZÓN;11
570;25875;VILLETA;11
571;25878;VIOTÁ;11
572;25885;YACOPÍ;11
573;25898;ZIPACÓN;11
